taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
3850	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Griffonia	Griffonia simplicifolia
3854	14	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus aphaca
3855	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus clymenum
3856	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus cicera
3857	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus hirsutus
3858	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus ochrus
3859	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus odoratus
3860	11	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus sativus
3861	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus sphaericus
3862	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus tingitanus
3864	17	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lens	Lens culinaris
3866	14	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Leucaena	Leucaena leucocephala
3868	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus tetragonolobus
3870	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus albus
3871	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius
3872	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus arboreus
3873	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus luteus
3874	33	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus polyphyllus
3878	24	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago sativa
3879	140	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago sativa
3880	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
3882	107	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Onobrychis	Onobrychis viciifolia
3884	342	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	Phaseolus lunatus
3885	314	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	Phaseolus vulgaris
3886	20	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	Phaseolus coccineus
3888	134	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus oleraceus
3890	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Psophocarpus	Psophocarpus scandens
3891	19	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Psophocarpus	Psophocarpus tetragonolobus
3893	40	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pueraria	Pueraria montana
3895	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sesbania	Sesbania rostrata
3897	13	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Styphnolobium	Styphnolobium japonicum
3899	199	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium repens
3900	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium subterraneum
3902	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ulex	Ulex europaeus
3905	53	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia cracca
3906	31	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia faba
3907	2	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia faba
3908	59	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia sativa
3909	36	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia sativa
3910	31	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia hirsuta
3911	25	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia villosa
3912	12	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia narbonensis
3914	21	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna angularis
3915	35	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna mungo
3916	8	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna radiata
3917	72	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
3918	31	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna aconitifolia
3920	7	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
3922	14	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Wisteria	Wisteria floribunda
3926	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Philenoptera	Philenoptera violacea
3930	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	Cuphea	Cuphea lanceolata
3933	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus gunnii
3937	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Clarkia	Clarkia unguiculata
3938	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Clarkia	Clarkia xantiana
3940	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera argillicola
3941	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera villaricae
3942	25	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera biennis
3945	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera organensis
3947	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera picensis
3951	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera odorata
3953	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera speciosa
3956	20	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum indicum
3960	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Cervantesiaceae	Pyrularia	Pyrularia pubera
3962	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Thesiaceae	Buckleya	Buckleya distichophylla
3965	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Dendrophthora	Dendrophthora clavata
3966	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Dendrophthora	Dendrophthora domingensis
3969	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Phoradendron	Phoradendron leucarpum
3970	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Phoradendron	Phoradendron leucarpum
3972	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album
3981	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Hevea	Hevea brasiliensis
3983	32	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Manihot	Manihot esculenta
3985	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis perennis
3986	75	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis annua
3988	76	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Ricinus	Ricinus communis
3991	18	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia characias
3992	63	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia dulcis
3993	38	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia esula
3994	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia polychroma
3996	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Jatropha	Jatropha multifida
4002	19	species	Viridiplantae	Streptophyta	Magnoliopsida	Buxales	Buxaceae	Buxus	Buxus sempervirens
4006	10	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum usitatissimum
4013	12	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Toxicodendron	Toxicodendron vernicifluum
4016	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Burseraceae	Bursera	Bursera inaguensis
4020	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Tropaeolaceae	Tropaeolum	Tropaeolum majus
4023	59	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo
4024	9	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer saccharum
4025	26	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer platanoides
4026	48	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer pseudoplatanus
4029	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Pelargonium	Pelargonium grandiflorum
4032	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Pelargonium	Pelargonium zonale
4035	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis	Oxalis dillenii
4039	25	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Daucus	Daucus carota
4041	9	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pastinaca	Pastinaca sativa
4043	13	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Petroselinum	Petroselinum crispum
4045	22	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Apium	Apium graveolens
4047	59	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Coriandrum	Coriandrum sativum
4049	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Hydrocotyle	Hydrocotyle sibthorpioides
4052	24	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Hedera	Hedera helix
4054	122	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Panax	Panax ginseng
4058	17	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Catharanthus	Catharanthus roseus
4060	18	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Rauvolfia	Rauvolfia serpentina
4066	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Calotropis	Calotropis gigantea
4068	33	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Gymnema	Gymnema sylvestre
4072	82	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Capsicum	Capsicum annuum
4073	13	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Capsicum	Capsicum frutescens
4075	23	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Datura	Datura inoxia
4076	52	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Datura	Datura stramonium
4079	20	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Hyoscyamus	Hyoscyamus niger
4081	87	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum lycopersicum
4082	11	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum peruvianum
4083	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum chilense
4084	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum pimpinellifolium
4086	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana acuminata
4087	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana alata
4088	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana quadrivalvis
4089	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana debneyi
4090	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana glauca
4091	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana otophora
4092	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana plumbaginifolia
4093	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana rustica
4096	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana sylvestris
4097	23	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana tabacum
4098	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana tomentosiformis
4100	30	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana benthamiana
4102	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Petunia	Petunia x hybrida
4103	56	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Petunia	Petunia integrifolia
4104	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Petunia	Petunia sp.
4108	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum chacoense
4109	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum commersonii
4110	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum crispum
4111	112	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum melongena
4112	76	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum nigrum
4113	13	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
4114	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum aviculare
4115	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum palustre
4116	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum petrophilum
4120	106	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea batatas
4121	50	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea purpurea
4123	74	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus arvensis
4124	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus tricolor
4129	86	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta reflexa
4132	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Namaceae	Eriodictyon	Eriodictyon californicum
4138	12	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Paraleonurus	Paraleonurus japonicus
4142	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Coleus	Coleus scutellarioides
4146	14	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Olea	Olea europaea
4151	12	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Antirrhinum	Antirrhinum majus
4155	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe guttata
4157	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe arvensis
4159	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe nudata
4161	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe tilingii
4162	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe glaucescens
4164	18	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	Digitalis purpurea
4166	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Cymbalaria	Cymbalaria muralis
4170	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Striga	Striga asiatica
4172	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Agalinis	Agalinis auriculata
4177	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Epifagus	Epifagus virginiana
4179	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Conopholis	Conopholis americana
4182	12	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Pedaliaceae	Sesamum	Sesamum indicum
4184	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Pedaliaceae	Uncarina	Uncarina grandidieri
4189	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria	Barleria prionitis
4191	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia	Justicia odora
4193	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Nelsonia	Nelsonia campestris
4195	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruttya	Ruttya fruticosa
4198	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Pinguicula	Pinguicula caerulea
4202	14	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Sambucus	Sambucus nigra
4203	9	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Sambucus	Sambucus racemosa
4205	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	Viburnum acerifolium
4208	10	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Adoxa	Adoxa moschatellina
4212	30	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ambrosia	Ambrosia artemisiifolia
4214	13	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ambrosia	Ambrosia trifida
4217	87	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium lappa
4218	27	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium tomentosum
4220	52	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia vulgaris
4222	68	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carthamus	Carthamus tinctorius
4224	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Flaveria	Flaveria bidentis
4225	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Flaveria	Flaveria linearis
4226	21	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Flaveria	Flaveria pringlei
4227	11	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Flaveria	Flaveria trinervia
4228	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Flaveria	Flaveria chlorifolia
4230	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Guizotia	Guizotia abyssinica
4232	14	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Helianthus	Helianthus annuus
4233	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Helianthus	Helianthus tuberosus
4234	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Helianthus	Helianthus petiolaris
4236	62	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Lactuca	Lactuca sativa
4238	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Barnadesia	Barnadesia caryophylla
4247	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arnica	Arnica mollis
4249	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Dubautia	Dubautia arborea
4250	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Dubautia	Dubautia menziesii
4252	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Hulsea	Hulsea algida
4255	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Madia	Madia elegans
4263	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Wilkesia	Wilkesia gymnoxiphium
4265	21	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	Cynara cardunculus
4270	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Malpighiaceae	Byrsonima	Byrsonima crassifolia
4276	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Polygalaceae	Senega	Senega cruciata
4278	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Polygalaceae	Securidaca	Securidaca diversifolia
4282	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus canadensis
4283	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus florida
4284	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus racemosa
4285	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus mas
